,province,district,subdistrict,voting_district,ptp_cname,ptp_cno,mfp_cname,mfp_cno,tstp_cname,tstp_cno
917,ชลบุรี,บ่อทอง,บ่อกวางทอง,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
918,ชลบุรี,บ่อทอง,บ่อทอง,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
919,ชลบุรี,บ่อทอง,พลวงทอง,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
920,ชลบุรี,บ่อทอง,วัดสุวรรณ,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
921,ชลบุรี,บางละมุง,เขาไม้แก้ว,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
922,ชลบุรี,บางละมุง,ตะเคียนเตี้ย,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
923,ชลบุรี,บางละมุง,นาเกลือ,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
924,ชลบุรี,บางละมุง,บางละมุง,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
925,ชลบุรี,บางละมุง,โป่ง,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
926,ชลบุรี,บางละมุง,หนองปรือ,9,นายแมน อินทร์พิทักษ์,2,นายยอดชาย พึ่งพร,8,นายชาลี สิกุลจ้อย,7
927,ชลบุรี,บางละมุง,หนองปลาไหล,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
928,ชลบุรี,บางละมุง,ห้วยใหญ่,8,นายเชาวลิตร แสงอุทัย,9,นายจรัส คุ้มไข่น้ำ,4,นายสกลชัย เจริญรุจิจินต์,5
929,ชลบุรี,บ้านบึง,คลองกิ่ว,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
930,ชลบุรี,บ้านบึง,บ้านบึง,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
931,ชลบุรี,บ้านบึง,มาบไผ่,3,นายมานิตย์ ภาวสุทธิ์,1,นายชวาล พลเมืองดี,3,นายโรจนินทร์ ศิริเบญญาภิรมย์,5
932,ชลบุรี,บ้านบึง,หนองชาก,3,นายมานิตย์ ภาวสุทธิ์,1,นายชวาล พลเมืองดี,3,นายโรจนินทร์ ศิริเบญญาภิรมย์,5
933,ชลบุรี,บ้านบึง,หนองซ้ำซาก,3,นายมานิตย์ ภาวสุทธิ์,1,นายชวาล พลเมืองดี,3,นายโรจนินทร์ ศิริเบญญาภิรมย์,5
934,ชลบุรี,บ้านบึง,หนองบอนแดง,3,นายมานิตย์ ภาวสุทธิ์,1,นายชวาล พลเมืองดี,3,นายโรจนินทร์ ศิริเบญญาภิรมย์,5
935,ชลบุรี,บ้านบึง,หนองไผ่แก้ว,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
936,ชลบุรี,บ้านบึง,หนองอิรุณ,4,นายสรวุฒิ เนื่องจำนงค์,4,นางสาวนภัสวรรณ มณีรัตน์โรจน์,8,นายศุภศิษฎิ์ สรภัสจิรพงศ์,2
937,ชลบุรี,พนัสนิคม,กุฎโง้ง,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
938,ชลบุรี,พนัสนิคม,โคกเพลาะ,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
939,ชลบุรี,พนัสนิคม,ท่าข้าม,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
940,ชลบุรี,พนัสนิคม,ทุ่งขวาง,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
941,ชลบุรี,พนัสนิคม,นามะตูม,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
942,ชลบุรี,พนัสนิคม,นาเริก,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
943,ชลบุรี,พนัสนิคม,นาวังหิน,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
944,ชลบุรี,พนัสนิคม,บ้านช้าง,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
945,ชลบุรี,พนัสนิคม,บ้านเซิด,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
946,ชลบุรี,พนัสนิคม,พนัสนิคม,5,นายอนันต์ ปรีดาสุทธิจิตต์,1,นายภานุพงศ์ คำมูลอามาตย์,5,นายพรชัย วงศ์ล้อมนิล,6
